Taxonomy	C1	C2	C3	Y1	Y2	Y3
Stoorivirus	0	0	0	0	0	0
Stopalavirus	0	0	0	0	0	0
Stopavirus	0	0	0	0	0	0
Stormageddonvirus	0	0	0	0	0	0
Stralarivirus	0	0	0	0	0	0
Stratiformator	0	1	0	0	0	0
Strehtovirus	0	0	0	0	0	0
Streptacidiphilus	4	9	6	0	0	0
Streptantibioticus	0	0	0	0	0	0
Streptobacillus	0	0	0	0	2	0
Streptococcus	96	76	68	28263	28265	8731
Streptomonospora	1	0	2	3	0	1
Streptomyces	882	707	841	130	147	161
Streptosporangium	31	29	34	0	2	1
Striavirus	0	0	0	0	0	0
Striwavirus	0	0	0	0	0	0
Stubburvirus	0	0	0	0	0	0
Stupavirus	0	0	0	0	0	0
Stupnyavirus	0	0	0	0	0	0
Stutzerimonas	112	6	58	1	1	4
Stygiolobus	0	0	0	0	2	0
Stylovirus	0	0	0	0	0	0
Subavirus	0	0	0	0	0	0
Subclovsatellite	0	0	0	0	0	0
Subdoligranulum	691	359	1369	693	650	1108
Subteminivirus	0	0	0	0	0	0
Subtercola	1	1	2	2	0	3
Successvirus	0	0	0	0	0	0
Succinivibrio	5	1	0	0	2	2
Sugarlandvirus	0	0	0	0	0	0
Sugiyamaella	0	0	0	0	0	0
Suhnsivirus	0	0	0	0	0	0
Suicoccus	0	1	0	0	0	0
Suipoxvirus	0	0	0	0	0	0
Sukhumvitvirus	0	0	0	0	0	0
Sukkupivirus	0	0	0	0	0	0
Sukuvirus	0	0	0	0	0	0
Sulfidibacter	2	1	1	0	1	1
Sulfitobacter	12	8	3	0	2	1
Sulfobacillus	0	0	0	0	0	1
Sulfodiicoccus	0	0	0	0	0	0
Sulfolobus	0	0	0	0	1	0
Sulfuracidifex	0	0	0	0	0	1
Sulfuricaulis	0	6	14	0	0	0
Sulfuricella	0	0	1	0	0	0
Sulfuricurvum	0	0	0	0	1	0
Sulfuricystis	16	4	4	0	0	0
Sulfuriferula	0	2	4	0	0	2
Sulfuriflexus	0	0	0	0	0	0
Sulfurifustis	1	1	1	3	0	0
Sulfurihydrogenibium	0	0	0	0	2	1
Sulfurimicrobium	1	0	1	0	0	0
Sulfurimonas	2	4	11	6	5	3
Sulfuriroseicoccus	0	0	0	0	0	0
Sulfurisphaera	0	0	0	0	0	0
Sulfuritalea	0	0	1	0	0	2
Sulfuritortus	1	1	14	0	4	0
Sulfurivermis	0	8	0	3	0	0
Sulfurospirillum	0	4	0	5	3	1
Sulfurovum	0	1	0	0	1	1
Sunrhavirus	0	0	0	0	0	0
Sunshinevirus	0	0	0	0	0	0
Supelovirus	0	0	0	0	0	0
Superficieibacter	3	3	4	0	0	1
Surghavirus	0	0	0	0	0	0
Suseptimavirus	0	0	0	0	0	0
Susfortunavirus	0	0	0	0	0	0
Sustrivirus	0	0	0	0	0	0
Sutcliffiella	0	0	0	0	2	7
Sutterella	25	8	27	0	0	6
Suttonella	0	0	0	0	0	0
Suturavirus	0	0	0	0	0	0
Suwonvirus	0	0	0	0	0	0
Svornostia	0	0	6	0	0	0
Svunavirus	0	0	0	0	0	0
Swiduovirus	0	0	0	0	0	0
Swihdzovirus	0	0	0	0	0	0
Swingsia	0	0	2	0	0	0
Symapivirus	0	0	0	0	0	0
Symbiobacterium	12	17	14	0	1	0
Symbiopectobacterium	0	0	2	1	1	0
Symmachiella	0	0	0	0	0	0
Synechococcus	33	27	46	7	20	11
Synechocystis	1	3	0	1	0	2
Synelinevirus	0	0	0	0	0	0
Synodonvirus	0	0	0	0	0	0
Synoicihabitans	0	0	0	0	0	0
Syntrophobacter	1	1	2	0	0	0
Syntrophobotulus	0	0	1	0	0	2
Syntrophomonas	4	2	0	0	0	1
Syntrophotalea	9	0	1	2	1	5
Syntrophothermus	0	1	0	0	3	0
Syntrophus	3	4	7	0	1	0
Syrbvirus	0	0	0	0	0	0
Tabernariusvirus	0	0	0	0	0	0
Tabrizicola	3	6	5	0	0	0
Taceavirus	0	0	0	0	0	0
Tahibacter	10	2	0	0	0	1
Tahluvirus	0	0	0	0	0	0
Taipeivirus	0	0	0	0	0	0
Takahashivirus	0	0	0	0	0	0
Talaromyces	0	0	0	0	2	0
Tamanovirus	0	0	0	0	0	0
Tamkungvirus	0	0	0	0	0	0
Tamlana	0	0	0	0	0	0
Tandoganvirus	0	0	0	0	0	0
Tangaroavirus	0	0	0	0	0	0
Tanisvirus	0	0	0	0	0	0
Tankvirus	0	0	0	0	0	0
Tannerella	9	14	7	0	6	1
Tannockella	0	6	1	1	16	3
Tantvirus	0	0	0	0	0	0
Tanzavirus	0	0	0	0	0	0
Tapikevirus	0	0	0	0	0	0
Tapjovirus	0	0	0	0	0	0
Tapwovirus	0	0	0	0	0	0
Taranisvirus	0	7	19	0	0	0
Taravirus	0	0	0	0	0	0
Tardibacter	11	6	0	0	0	0
Tardiphaga	5	12	5	0	3	1
Tateyamaria	4	0	0	0	0	0
Tatumella	0	1	0	0	0	3
Taupapillomavirus	0	0	0	0	0	0
Taurinivorans	0	1	0	0	1	0
Tautonia	18	0	1	2	0	0
Tawavirus	0	0	0	0	0	0
Taylorella	0	10	0	0	0	0
Teciucevirus	0	0	0	0	0	0
Tedavirus	0	0	0	0	0	0
Teetrevirus	0	0	0	0	0	0
Tefnutvirus	0	0	0	0	0	0
Tegunavirus	0	0	0	0	0	0
Tehmuvirus	0	0	0	0	0	0
Tehnexuvirus	0	0	0	0	0	0
Tehnicivirus	0	0	0	0	0	0
Tehuhdavirus	0	0	0	0	0	0
Telluria	5	0	3	0	0	0
Tellurirhabdus	0	2	2	0	0	0
Telmatobacter	0	0	0	9	2	2
Telmatocola	0	0	0	0	0	0
Telnavirus	0	0	0	0	0	0
Telperivirus	0	0	0	0	0	0
Temfrudevirus	0	0	0	0	0	0
Temperatibacter	0	0	0	0	0	0
Tenacibaculum	0	0	0	3	3	4
Tenuifilum	0	0	0	0	0	0
Tenuivirus	0	0	0	0	0	0
Tenwovirus	0	0	0	0	0	0
Tepidanaerobacter	3	0	1	0	0	0
Tepidibacillus	0	0	0	0	0	2
Tepidibacter	1	8	0	2	2	1
Tepidicaulis	0	0	0	0	3	0
Tepidiforma	6	6	16	0	0	1
Tepidimonas	1	0	0	1	0	1
Tepiditoga	0	0	0	0	0	0
Tepovirus	0	0	0	0	0	0
Tepukevirus	0	0	0	0	0	0
Tequatrovirus	0	0	0	0	0	0
Tequintavirus	0	0	0	0	0	0
Terapinvirus	0	0	0	0	0	0
Terasakiella	0	0	0	0	5	0
Teredinibacter	0	0	1	0	0	0
Termitidicoccus	2	10	4	0	0	0
Terrabacter	5	6	0	0	0	0
Terribacillus	2	0	0	4	3	4
Terribium	0	0	0	0	0	0
Terricaulis	0	0	0	0	0	0
Terriglobus	13	6	4	1	0	0
Terrihabitans	0	0	0	0	0	0
Terrirubrum	16	1	0	1	0	1
Terrisporobacter	7	13	0	19	19	47
Tertilicivirus	0	0	0	0	0	0
Teschovirus	0	0	0	0	0	0
Teseptimavirus	0	0	0	0	0	0
Tessaracoccus	15	25	24	3	5	0
Testadenovirus	0	0	0	0	0	0
Testudinibacter	0	0	0	0	0	0
Tethyvirus	0	0	0	0	0	0
Tetipavirus	0	0	0	0	0	0
Tetragenococcus	0	0	0	3	0	1
Tetraparvovirus	0	0	0	0	0	0
Tetrapisispora	0	0	0	0	0	0
Tetrivirus	0	0	0	0	0	0
Tettorquevirus	0	0	0	0	0	0
Tetuambidensovirus	0	0	0	0	0	0
Teubervirus	0	0	0	0	0	0
Thalassavirus	0	0	0	0	0	0
Thalassiosira	0	0	0	0	0	1
Thalassobacter	0	0	0	0	0	0
Thalassobaculum	6	6	9	0	0	0
Thalassobellus	0	0	0	0	0	0
Thalassococcus	1	0	0	0	0	0
Thalassoglobus	0	0	0	0	0	0
Thalassolituus	0	1	4	0	1	0
Thalassomonas	0	1	2	0	0	0
Thalassospira	1	3	7	5	0	2
Thalassotalea	0	1	0	0	4	0
Thalassovita	8	4	1	0	0	0
Thamnovirus	0	0	0	0	0	0
Tharbavirus	0	0	0	0	0	0
Thauera	112	7	0	1	8	1
Thaumasiovibrio	1	0	0	0	0	0
Thaumasvirus	0	0	0	0	0	0
Thehlovirus	0	0	0	0	0	0
Theiavirus	0	0	0	0	0	0
Theileria	0	0	0	0	1	0
Theosmithvirus	0	0	0	0	0	0
Thermacetogenium	2	5	5	0	0	0
Thermaerobacillus	1	4	0	0	4	0
Thermaerobacter	38	30	34	1	0	0
Thermanaeromonas	2	4	0	0	0	0
Thermanaerosceptrum	0	1	4	0	1	1
Thermanaerothrix	0	0	0	0	0	0
Thermanaerovibrio	7	16	2	0	0	0
Thermatribacter	0	0	0	0	0	0
Thermincola	1	0	0	1	1	1
Thermithiobacillus	1	0	0	0	0	0
Thermoactinomyces	0	0	3	0	0	1
Thermoanaerobacter	1	1	0	0	1	4
Thermoanaerobacterium	4	27	0	6	9	4
Thermobacillus	9	16	21	0	0	2
Thermobaculum	0	1	0	0	0	0
Thermobifida	4	0	2	0	0	0
Thermobispora	0	0	0	0	0	0
Thermocaproicibacter	11	25	16	1	4	5
Thermochromatium	0	0	1	0	0	0
Thermoclostridium	2	7	5	0	1	2
Thermococcus	8	4	1	1	4	0
Thermocoleostomius	0	0	0	0	1	0
Thermocrinis	0	0	0	0	0	0
Thermodesulfatator	1	0	0	0	0	0
Thermodesulfobacterium	0	2	0	0	0	0
Thermodesulfobium	0	0	0	1	0	0
Thermodesulfomicrobium	8	2	1	0	0	0
Thermodesulfovibrio	0	2	0	0	2	0
Thermofilum	0	0	0	0	0	0
Thermoflavifilum	1	1	0	0	0	0
Thermoflexus	5	2	0	0	2	2
Thermogladius	0	0	0	0	0	0
Thermogutta	2	0	0	0	3	0
Thermoleophilum	0	1	0	0	3	0
Thermoleptolyngbya	17	2	8	0	0	0
Thermomicrobium	0	2	0	0	0	0
Thermomonas	12	6	1	0	4	1
Thermomonospora	7	12	0	0	2	0
Thermophilibacter	55	40	65	103	21	74
Thermoplasma	0	0	0	0	0	0
Thermoproteus	0	2	0	0	0	0
Thermosediminibacter	2	1	0	0	0	0
Thermosipho	0	9	0	0	0	1
Thermosphaera	0	0	0	0	0	0
Thermospira	0	0	0	0	0	0
Thermosulfidibacter	0	0	0	0	0	0
Thermosulfurimonas	0	2	0	0	0	2
Thermosulfuriphilus	0	1	0	0	4	4
Thermosynechococcus	5	3	0	0	1	0
Thermothelomyces	0	1	1	0	0	0
Thermothielavioides	0	1	0	0	1	0
Thermotoga	4	1	0	0	1	0
Thermotomaculum	0	0	0	0	0	0
Thermovibrio	0	1	0	0	3	0
Thermus	8	8	2	2	3	1
Thetaarterivirus	0	0	0	0	0	0
Thetabobvirus	0	0	0	0	0	0
Thetahypovirus	0	0	0	0	0	0
Thetapapillomavirus	0	0	0	0	0	0
Thetapolyomavirus	0	0	0	0	0	0
Thetatorquevirus	0	0	0	0	0	0
Thetisvirus	0	0	0	0	0	0
Thidevirus	0	0	0	0	0	0
Thioalkalivibrio	6	0	1	0	0	0
Thiobacillus	1	1	1	2	1	1
Thiocapsa	1	2	2	0	0	0
Thioclava	1	2	1	1	0	0
Thiocystis	3	0	1	0	1	0
Thiodictyon	1	1	0	0	2	0
Thioflavicoccus	3	0	6	0	0	0
Thiohalobacter	1	4	11	0	1	0
Thiolapillus	0	3	0	0	0	0
Thiomicrorhabdus	0	0	0	5	3	0
Thiomicrospira	0	1	0	0	1	0
Thiomonas	1	4	0	0	0	0
Thiopseudomonas	1	12	0	0	0	0
Thiorhodospira	0	0	0	0	0	0
Thiorhodovibrio	1	3	1	0	0	0
Thiosocius	2	0	0	0	0	0
Thiospirochaeta	0	0	0	0	3	0
Thiosulfatimonas	0	0	0	0	0	0
Thiosulfativibrio	0	0	0	0	0	0
Thiothrix	0	0	2	0	2	0
Thiuhmevirus	0	0	0	0	0	0
Thiwvovirus	0	0	0	0	0	0
Thiyevirus	0	0	0	0	0	0
Thobivirus	0	0	0	0	0	0
Thogotovirus	0	0	0	0	0	0
Thomasclavelia	14	52	7	262	216	649
Thomixvirus	0	0	0	0	0	0
Thonkovirus	0	0	0	0	0	0
Thornevirus	0	0	0	0	0	0
Thottimvirus	0	0	0	0	0	0
Thyrsuvirus	0	0	0	0	0	0
Tiamatvirus	0	0	0	0	0	0
Tibirnivirus	0	0	0	0	0	0
Tibrovirus	0	0	0	0	0	0
Ticahravirus	0	0	0	0	0	0
Tichowtungia	3	0	2	0	0	0
Tidunavirus	0	0	0	0	0	0
Tieomvirus	0	0	0	0	0	0
Tigrvirus	0	0	0	0	0	0
Tigunavirus	0	0	0	0	0	0
Tiilvirus	0	0	0	0	0	0
Tijeunavirus	0	0	0	0	0	0
Tikiyavirus	0	0	0	0	0	0
Tilapinevirus	0	0	0	0	0	0
Timirovirus	0	0	0	0	0	0
Timonella	0	0	0	4	0	0
Timquatrovirus	0	0	0	0	0	0
Timshelvirus	0	0	0	0	0	0
Tinalinvirus	0	0	0	0	0	0
Tinduovirus	0	0	0	0	0	0
Tinytimothyvirus	0	0	0	0	0	0
Tissierella	0	5	1	0	0	2
Tistrella	20	8	5	0	1	0
Titanvirus	0	0	0	0	0	0
Tlsvirus	0	0	0	0	0	0
Tobamovirus	0	0	0	0	0	0
Tobravirus	0	0	0	0	0	0
Tocinivirus	0	0	0	0	0	0
Tofonivirus	0	0	0	0	0	0
Tohkunevirus	0	0	0	0	0	0
Tohvovirus	0	0	0	0	0	0
Tolumonas	0	0	1	0	0	1
Tolypothrix	1	0	0	0	1	0
Tomasvirus	0	0	0	0	0	0
Tombusvirus	0	0	0	0	0	0
Tomitella	0	8	1	0	0	0
Tonitrusvirus	0	0	0	0	0	0
Topilevirus	0	0	0	0	0	0
Topocuvirus	0	0	0	0	0	0
Torbevirus	0	0	0	0	0	0
Torchivirus	0	0	0	0	0	0
Torontovirus	0	0	0	0	0	0
Torovirus	0	0	0	0	0	0
Torradovirus	0	0	0	0	0	0
Tortellinivirus	0	0	0	0	0	0
Torulaspora	0	0	0	0	0	0
Torvergatavirus	0	0	0	0	0	0
Totivirus	0	0	0	0	0	0
Tottorivirus	0	0	0	0	0	0
Toursvirus	0	0	0	0	0	0
Toutatisvirus	0	0	0	0	0	0
Toxoplasma	0	1	0	0	2	0
Trabulsiella	0	1	5	0	0	2
Tralespevirus	0	0	0	0	0	0
Traversvirus	0	0	0	0	0	0
Tredecimvirus	0	0	0	0	0	0
Treisdeltapapillomavirus	0	0	0	0	0	0
Treisepsilonpapillomavirus	0	0	0	0	0	0
Treisetapapillomavirus	0	0	0	0	0	0
Treisiotapapillomavirus	0	0	0	0	0	0
Treiskappapapillomavirus	0	0	0	0	0	0
Treisthetapapillomavirus	0	0	0	0	0	0
Treiszetapapillomavirus	0	0	0	0	0	0
Tremovirus	0	0	0	0	0	0
Treponema	49	72	36	21	57	144
Tresduoquattuorvirus	0	0	0	0	0	0
Triamitovirus	0	0	0	0	0	0
Triatovirus	0	0	0	0	0	0
Triavirus	0	0	0	0	0	0
Trichlorobacter	7	5	1	0	1	0
Trichococcus	0	12	0	1	3	5
Trichocoleus	1	0	0	0	0	0
Trichoderma	1	0	0	0	5	0
Trichodesmium	0	0	0	0	0	0
Trichomonas	0	1	0	3	6	1
Trichomonasvirus	0	0	0	0	0	0
Trichormus	0	0	0	0	0	0
Trichothermofontia	0	0	0	0	0	0
Trichovirus	0	0	0	0	0	0
Triduovirus	0	0	0	0	0	0
Trigintaduovirus	0	0	0	0	0	0
Trinavirus	0	0	0	0	0	0
Trinevirus	0	0	0	0	0	0
Trinickia	0	0	0	0	0	0
Trinifflemingvirus	0	0	0	0	0	0
Triniovirus	0	0	0	0	0	0
Triplejayvirus	0	0	0	0	0	0
Tritimovirus	0	0	0	0	0	0
Tritonibacter	6	12	4	0	0	0
Tritonvirus	0	0	0	0	0	0
Troedvirus	0	0	0	0	0	0
Tropheryma	0	0	0	0	0	0
Tropicibacter	0	0	0	3	0	0
Tropivirus	0	0	0	0	0	0
Trotivirus	0	0	0	0	0	0
Trucevirus	0	0	0	0	0	0
Truepera	0	0	0	0	0	0
Trueperella	26	36	13	14	10	95
Trungvirus	0	0	0	0	0	0
Trypanosoma	1	0	0	0	0	0
Tsamsavirus	0	0	0	0	0	0
Tsarbombavirus	0	0	0	0	0	0
Tsuhreavirus	0	0	0	0	0	0
Tsukamurella	10	13	10	1	1	0
Tsukubavirus	0	0	0	0	0	0
Tsuneonella	1	3	6	0	0	1
Tulanevirus	0	0	0	0	0	0
Tumebacillus	7	16	3	4	4	1
Tunavirus	0	0	0	0	0	0
Tundrisphaera	11	3	3	1	0	0
Tungrovirus	0	0	0	0	0	0
Tunicatimonas	0	0	0	0	0	0
Tunturiibacter	13	11	3	0	3	0
Tuodvirus	0	0	0	0	0	0
Tupaivirus	0	0	0	0	0	0
Tupanvirus	0	0	0	0	0	0
Tupavirus	0	0	0	0	0	0
Turbidovirus	0	0	0	0	0	0
Turicibacter	0	9	7	909	2	64
Turicimonas	0	0	1	0	3	0
Turncurtovirus	0	0	0	0	0	0
Turneriella	0	0	0	0	0	0
Turrinivirus	0	0	0	0	0	0
Tuskovirus	0	0	0	0	0	0
Tuwendivirus	0	0	0	0	0	0
Tuwongella	0	0	0	0	0	0
Twortvirus	0	0	0	0	0	0
Tybeckvirus	0	0	0	0	0	0
Tymovirus	0	0	0	0	0	0
Typhavirus	0	0	0	0	0	0
Tyrahlevirus	0	0	0	0	0	0
Tysohivirus	0	0	0	0	0	0
Tyzzerella	1	14	4	6	2	5
Uetakevirus	0	0	0	0	0	0
Ulegvirus	0	0	0	0	0	0
Uliginvirus	0	0	0	0	0	0
Ulinhavirus	0	0	0	0	0	0
Ulvibacterium	0	0	0	0	0	0
Ulwavirus	0	0	0	0	0	0
Umbravirus	0	0	0	0	0	0
Umezawaea	1	5	1	0	0	0
Unahavirus	0	0	0	0	0	0
Unaquatrovirus	0	0	0	0	0	0
Undibacterium	0	3	6	2	0	0
Unicornvirus	0	0	0	0	0	0
Unirnavirus	0	0	0	0	0	0
Unosvirus	0	0	0	0	0	0
Unuamitovirus	0	0	0	0	0	0
Unyawovirus	0	0	0	0	0	0
Upborqevirus	0	0	0	0	0	0
Upirshuvirus	0	0	0	0	0	0
Upsilonpapillomavirus	0	0	0	0	0	0
Urbifossiella	4	9	10	0	2	0
Ureaplasma	0	0	0	0	2	3
Urechidicola	0	0	0	0	0	0
Ureibacillus	2	24	0	0	8	9
Ureyisuvirus	0	0	0	0	0	0
Uruburuella	1	0	0	0	0	0
Usarudivirus	0	0	0	0	0	0
Ushumevirus	0	0	0	0	0	0
Usitatibacter	0	2	8	0	0	1
Usmuvirus	0	0	0	0	0	0
Ustilaginoidea	0	0	0	0	3	0
Utexia	0	0	0	0	0	0
Uukuvirus	0	0	0	0	0	0
Uwajimavirus	0	0	0	0	0	0
Vaccinivirus	0	0	0	0	0	0
Vaginella	0	0	0	0	0	0
Vaginimicrobium	0	0	0	0	1	0
Vagococcus	3	4	0	3	10	22
Vairimorpha	0	0	0	0	0	0
Valarivirus	0	0	0	0	0	0
Valbvirus	0	0	0	0	0	0
Valinorvirus	0	0	0	0	0	0
Vallitalea	3	2	1	5	12	5
Vandammella	0	0	0	0	2	0
Vanleevirus	0	0	0	0	0	0
Vanrija	10	7	6	0	0	2
Vansinderenvirus	0	0	0	0	0	0
Vanyarvirus	0	0	0	0	0	0
Vapochuvirus	0	0	0	0	0	0
Vapseptimavirus	0	0	0	0	0	0
Varibaculum	0	0	1	1	1	4
Varicellovirus	0	0	0	0	0	0
Varicosavirus	0	0	0	0	0	0
Variibacter	0	2	0	0	0	0
Variovorax	83	39	39	7	13	10
Varunaivibrio	1	0	0	0	0	0
Varunavirus	0	0	0	0	0	0
Vashvirus	0	0	0	0	0	0
Vasivirus	0	0	0	0	0	0
Vebetovirus	0	0	0	0	0	0
Vectrevirus	0	0	0	0	0	0
Vedamuthuvirus	0	0	0	0	0	0
Veewebvirus	0	0	0	0	0	0
Vegasvirus	0	0	0	0	0	0
Veillonella	1	3	4	111	6	13
Velarivirus	0	0	0	0	0	0
Vellamovirus	0	0	0	0	0	0
Venatoribacter	0	0	0	0	0	0
Vendavirus	0	0	0	0	0	0
Vendettavirus	0	0	0	0	0	0
Vequintavirus	0	0	0	0	0	0
Veracruzvirus	0	0	0	0	0	0
Veravirus	0	0	0	0	0	0
Verminephrobacter	0	0	0	0	0	0
Vernevirus	0	0	0	0	0	0
Verrucomicrobium	4	5	1	0	0	0
Versovirus	0	0	0	0	0	0
Vescimonas	24783	10304	20748	161	669	273
Vesiculovirus	0	0	0	0	0	0
Vesivirus	0	0	0	0	0	0
Vespertiliibacter	0	0	0	0	0	0
Vespertilionpoxvirus	0	0	0	0	0	0
Vespertiliovirus	0	0	0	0	0	0
Veterinaerplatzvirus	0	0	0	0	0	0
Vhmlvirus	0	0	0	0	0	0
Vhulanivirus	0	0	0	0	0	0
Vibakivirus	0	0	0	0	0	0
Vibrio	23	25	23	8	46	23
Vicialiavirus	0	0	0	0	0	0
Vicoquintavirus	0	0	0	0	0	0
Vicosavirus	0	0	0	0	0	0
Victorivirus	0	0	0	0	0	0
Vidquintavirus	0	0	0	0	0	0
Vieuvirus	0	0	0	0	0	0
Villovirus	0	0	0	0	0	0
Vilniusvirus	0	0	0	0	0	0
Vimunumvirus	0	0	0	0	0	0
Vindevirus	0	0	0	0	0	0
Vingilotevirus	0	0	0	0	0	0
Vipetofemvirus	0	0	0	0	0	0
Vipivirus	0	0	0	0	0	0
Vipunavirus	0	0	0	0	0	0
Virgibacillus	0	3	0	3	6	6
Virgulavirus	0	0	0	0	0	0
Viridibacillus	0	1	0	1	1	0
Virilianivirus	0	0	0	0	0	0
Virtovirus	0	0	0	0	0	0
Vitivirus	0	0	0	0	0	0
Vitreoscilla	0	2	3	0	0	0
Vividuovirus	0	0	0	0	0	0
Voetvirus	0	0	0	0	0	0
Vogesella	0	5	2	0	0	0
Vohsuavirus	0	0	0	0	0	0
Vojvodinavirus	0	0	0	0	0	0
Votkovvirus	0	0	0	0	0	0
Voulevirus	0	0	0	0	0	0
Vreelandella	1	20	4	2	4	5
Vulcanimicrobium	3	0	1	0	0	0
Vulcanisaeta	0	0	0	0	0	0
Vulgatibacter	0	2	3	0	0	0
Vulnificusvirus	0	0	0	0	0	0
Waddlia	0	0	0	0	1	0
Wadgaonvirus	0	0	0	0	0	0
Waedenswilvirus	0	0	0	0	0	0
Waewaevirus	0	0	0	0	0	0
Wahbolevirus	0	0	0	0	0	0
Wahdswovirus	0	0	0	0	0	0
Wahlkovirus	0	0	0	0	0	0
Waikavirus	0	0	0	0	0	0
Wakandavirus	0	0	0	0	0	0
Wamavirus	0	0	0	0	0	0
Wanchaivirus	0	0	0	0	0	0
Wanderervirus	0	0	0	0	0	0
Wanjuvirus	0	0	0	0	0	0
Wansuia	141	13	59	141	358	164
Warsawvirus	0	0	0	0	0	0
Warwickvirus	0	0	0	0	0	0
Watanabevirus	0	0	0	0	0	0
Waukeshavirus	0	0	0	0	0	0
Wawtorquevirus	0	0	0	0	0	0
Wbetavirus	0	0	0	0	0	0
Weaselvirus	0	0	0	0	0	0
Webervirus	0	1	0	0	0	0
Wecineivirus	0	0	0	0	0	0
Weeksella	0	0	0	0	0	0
Weissella	1	10	1	13	77	1284
Wellingtonvirus	0	0	0	0	0	0
Wenrivirus	0	0	0	0	0	0
Wenxinia	0	0	0	0	0	0
Wenyingzhuangia	0	0	0	0	0	0
Wenzhouxiangella	1	1	0	0	0	0
Whackvirus	0	0	0	0	0	0
Whahdcavirus	0	0	0	0	0	0
Whietlevirus	0	0	0	0	0	0
Whiflysatellite	0	0	0	0	0	0
Whilavirus	0	0	0	0	0	0
Whispovirus	0	0	0	0	0	0
Whiteheadvirus	0	0	0	0	0	0
Whodehavirus	0	0	0	0	0	0
Whopevirus	0	0	0	0	0	0
Whytuvirus	0	0	0	0	0	0
Widsokivirus	0	0	0	0	0	0
Wielerella	1	1	0	0	0	0
Wifcevirus	0	0	0	0	0	0
Wigglesworthia	0	0	0	0	0	0
Wildcatvirus	0	0	0	0	0	0
Williamsia	1	0	1	0	0	0
Williamsoniiplasma	0	0	0	0	0	0
Wilnyevirus	0	0	0	0	0	0
Wilsonroadvirus	0	0	0	0	0	0
Winkia	0	0	0	0	0	0
Winklervirus	0	0	0	0	0	0
Winogradskyella	0	0	0	2	1	1
Winslowiella	1	0	0	0	0	1
Winunavirus	0	0	0	0	0	0
Wishivirus	0	0	0	0	0	0
Wizardvirus	0	0	0	0	0	0
Wodongavirus	0	0	0	0	0	0
Woeseia	0	0	0	0	0	0
Woesvirus	0	0	0	0	0	0
Wohlfahrtiimonas	0	0	0	0	1	0
Wohudhevirus	0	0	0	0	0	0
Wolbachia	1	8	6	0	7	0
Wolinella	0	0	0	0	0	0
Wollypogvirus	0	0	0	0	0	0
Wolominvirus	0	0	0	0	0	0
Wongtaivirus	0	0	0	0	0	0
Woodruffvirus	0	0	0	0	0	0
Wotdevirus	0	0	0	0	0	0
Wphvirus	0	0	0	0	0	0
Wroclawvirus	0	0	0	0	0	0
Wuhanvirus	0	0	0	0	0	0
Wuhivirus	0	0	0	0	0	0
Wujia	39	35	499	115	2944	274
Wukongibacter	0	8	1	2	1	2
Wulfhauvirus	0	0	0	30	0	0
Wulosvivirus	0	0	0	0	0	0
Wumivirus	0	0	0	0	0	0
Wumpquatrovirus	0	0	0	0	0	0
Wumptrevirus	0	0	0	0	0	0
Wyahnevirus	0	0	0	0	0	0
Xanthobacter	0	14	2	0	2	2
Xanthomonas	58	44	32	145	4	12
Xaviavirus	0	0	0	0	0	0
Xenophyvirus	0	0	0	0	0	0
Xenorhabdus	2	3	0	0	1	0
Xiamenia	42	6	13	2	38	6
Xiamenvirus	0	0	0	0	0	0
Xiashengella	0	0	0	6	0	1
Xinspivirus	0	0	0	0	0	0
Xipapillomavirus	0	0	0	0	0	0
Xipdecavirus	0	0	0	0	0	0
Xitorquevirus	0	0	0	0	0	0
Xooduovirus	0	0	0	0	0	0
Xoxocotlavirus	0	0	0	0	0	0
Xuanwuvirus	0	0	0	0	0	0
Xuquatrovirus	0	0	0	0	0	0
Xylanibacter	0	3	2	4	2	0
Xylanimonas	7	7	16	1	0	0
Xylavirus	0	0	0	0	0	0
Xylella	0	0	1	0	0	0
Xylivirus	0	0	0	0	0	0
Xylocopilactobacillus	0	0	0	0	0	0
Xylophilus	1	2	1	0	0	2
Yahnavirus	0	0	0	0	0	0
Yamadazyma	0	0	0	0	0	0
Yanchengvirus	0	0	0	0	0	0
Yangvirus	0	0	0	0	0	0
Yaravirus	0	0	0	0	0	0
Yarrowia	0	2	0	0	0	0
Yatapoxvirus	0	0	0	0	0	0
Yautsimvirus	0	0	0	0	0	0
Yeceytrevirus	0	0	0	0	0	0
Yekorevirus	0	0	0	0	0	0
Yellowseavirus	0	0	0	0	0	0
Yemegivirus	0	0	0	0	0	0
Yenihzavirus	0	0	0	0	0	0
Yermavirus	0	0	0	0	0	0
Yersinia	7	9	6	5	2	2
Yeshinuvirus	0	0	0	0	0	0
Yeziwivirus	0	0	0	0	0	0
Yihwangvirus	0	0	0	0	0	0
Yimella	2	3	1	0	0	0
Yingchengvirus	0	0	0	0	0	0
Yinghuangia	0	0	0	0	2	0
Yingvirus	0	0	0	0	0	0
Yohcadevirus	0	0	0	0	0	0
Yokenella	3	1	9	0	0	1
Yokohamavirus	0	0	0	0	0	0
Yoloswagvirus	0	0	0	0	0	0
Yonginvirus	0	0	0	0	0	0
Yongloolinvirus	0	0	0	0	0	0
Yongunavirus	0	0	0	0	0	0
Yonseivirus	0	81	0	0	0	0
Yoonia	2	9	0	0	3	3
Yosifvirus	0	0	0	0	0	0
