# Pathway HUMAnN v4.0.0.alpha.1	C1	C2	C3	Y1	Y2	Y3
PWY-7807: glyphosate degradation III|s__Klebsiella_pneumoniae.t__SGB10115	0.000191004	0.000146752	0	0	0	0
PWY-7807: glyphosate degradation III|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.63771e-05	0	0	0	0
PWY-7807: glyphosate degradation III|unclassified	4.25825e-05	0	9.50552e-06	0	0	0
PWY-7858: (5Z)-dodecenoate biosynthesis II|s__Comamonas_kerstersii.t__SGB12676	6.05007e-05	0	0	0	0	0
PWY-7858: (5Z)-dodecenoate biosynthesis II|s__Escherichia_coli.t__SGB10068	0	0	5.17769e-05	0	0	0
PWY-7858: (5Z)-dodecenoate biosynthesis II|s__Klebsiella_pneumoniae.t__SGB10115	0.000146707	0.000136834	0	0	0	0
PWY-7858: (5Z)-dodecenoate biosynthesis II|s__Klebsiella_quasipneumoniae.t__SGB10112	0	8.33884e-06	0	0	0	0
PWY-7858: (5Z)-dodecenoate biosynthesis II|unclassified	0	0	0	1.4258e-05	0	1.04967e-05
PWY-7873: D-erythronate degradation II|s__Escherichia_coli.t__SGB10068	0	0	5.29428e-05	0	0	0
PWY-7874: L-threonate degradation|s__Escherichia_coli.t__SGB10068	0	0	5.33729e-05	0	0	0
PWY-7874: L-threonate degradation|s__Klebsiella_pneumoniae.t__SGB10115	0.000142055	7.94727e-05	0	0	0	0
PWY-7874: L-threonate degradation|s__Klebsiella_quasipneumoniae.t__SGB10112	0	7.44896e-06	0	0	0	0
PWY-7874: L-threonate degradation|unclassified	5.64419e-06	0	0	0	0	0
PWY-7883: anhydromuropeptides recycling II|s__Escherichia_coli.t__SGB10068	0	0	6.52917e-05	0	0	0
PWY-7883: anhydromuropeptides recycling II|s__Klebsiella_pneumoniae.t__SGB10115	0.000169648	0.000146768	0	0	0	0
PWY-7883: anhydromuropeptides recycling II|s__Klebsiella_quasipneumoniae.t__SGB10112	0	9.2922e-06	0	0	0	0
PWY-7883: anhydromuropeptides recycling II|unclassified	7.03542e-06	0	0	0	0	0
PWY-7942: 5-oxo-L-proline metabolism|s__Klebsiella_pneumoniae.t__SGB10115	0.000142906	0.00010127	0	0	0	0
PWY-7942: 5-oxo-L-proline metabolism|s__Klebsiella_quasipneumoniae.t__SGB10112	0	7.08054e-06	0	0	0	0
PWY-7991: toxoflavin biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	6.71933e-05	0	0	0
PWY-7991: toxoflavin biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	0.000126963	0.000127551	0	0	0	0
PWY-7991: toxoflavin biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.53327e-05	0	0	0	0
PWY-7991: toxoflavin biosynthesis|unclassified	4.66118e-05	1.25392e-05	0	0	2.55125e-05	0
PWY-8004: Entner-Doudoroff pathway I|s__Bacteroides_uniformis.t__SGB1836	0	0	1.68872e-05	0	0	0
PWY-8004: Entner-Doudoroff pathway I|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	8.45464e-05
PWY-8004: Entner-Doudoroff pathway I|s__Escherichia_coli.t__SGB10068	0	0	4.19994e-05	0	0	0
PWY-8004: Entner-Doudoroff pathway I|s__Klebsiella_pneumoniae.t__SGB10115	8.28757e-05	6.57974e-05	0	0	0	0
PWY-8004: Entner-Doudoroff pathway I|s__Klebsiella_quasipneumoniae.t__SGB10112	0	3.99068e-06	0	0	0	0
PWY-8004: Entner-Doudoroff pathway I|unclassified	0	2.87009e-05	2.17338e-05	0	0	1.75969e-05
PWY-8011: L-serine biosynthesis II|unclassified	0	0	0	0	0	1.01704e-05
PWY-801: homocysteine and cysteine interconversion|s__Klebsiella_pneumoniae.t__SGB10115	0.000147922	0.000124593	0	0	0	0
PWY-801: homocysteine and cysteine interconversion|s__Klebsiella_quasipneumoniae.t__SGB10112	0	9.19716e-06	0	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)|s__Akkermansia_muciniphila.t__SGB9226	0	9.45031e-06	3.76148e-05	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)|s__Alistipes_communis.t__SGB2290	0	0	1.73597e-05	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)|s__Alistipes_putredinis.t__SGB2318	0	0	2.40708e-05	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)|s__Bacteroides_stercoris.t__SGB1830	0	0	8.4033e-06	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)|s__Comamonas_kerstersii.t__SGB12676	2.46592e-05	0	0	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)|s__Escherichia_coli.t__SGB10068	0	0	5.80255e-05	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)|s__Klebsiella_pneumoniae.t__SGB10115	9.49353e-05	5.78357e-05	0	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)|s__Klebsiella_quasipneumoniae.t__SGB10112	0	7.0474e-06	0	0	0	0
PWY-8073: lipid IVA biosynthesis (P. putida)|unclassified	9.53537e-06	1.60183e-05	2.52512e-05	0	0	1.13385e-05
PWY-8086: (S)-lactate fermentation to propanoate, acetate and hydrogen|unclassified	2.22527e-05	0	0	0	0	2.52069e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Akkermansia_muciniphila.t__SGB9226	0	0	3.2029e-05	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Alistipes_onderdonkii.t__SGB2303	0	0	5.82971e-05	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Alistipes_shahii.t__SGB2295	0	0	7.20991e-06	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	0.000129578	9.6321e-05	0.000102151
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	0.000191502	1.55784e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Bacteroides_uniformis.t__SGB1836	0	1.04552e-05	1.81126e-05	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Bifidobacterium_longum.t__SGB17248	0	0	0	9.41188e-06	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	9.12227e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Blautia_faecis.t__SGB4820	0	0	0	6.49711e-05	7.63262e-06	1.16849e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Blautia_massiliensis.t__SGB4826	0	0	0	3.25115e-05	2.54269e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Blautia_obeum.t__SGB4811	0	0	0	4.54803e-05	5.82244e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Blautia_sp_MSK_20_85.t__SGB4828	0	0	0	0	8.39673e-06	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Blautia_wexlerae.t__SGB4831	0	0	0	0	1.12917e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Blautia_wexlerae.t__SGB4837	0	0	0	0.000212906	2.82326e-05	0.000111251
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Clostridiaceae_bacterium_Marseille_Q4149.t__SGB15091	7.93776e-05	0	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	7.12497e-05	6.76838e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Comamonas_kerstersii.t__SGB12676	6.20098e-05	0	1.47958e-05	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Coprococcus_comes.t__SGB4577	0	0	0	0	2.78253e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	2.11749e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Dorea_longicatena.t__SGB4582	0	0	0	3.53918e-05	4.91392e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Escherichia_coli.t__SGB10068	0	0	0.000113106	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	2.16153e-05	0	1.06428e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Faecalibacterium_SGB15346.t__SGB15346	0	2.76944e-06	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Faecalibacterium_prausnitzii.t__SGB15318	0	8.06903e-06	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Fusicatenibacter_saccharivorans.t__SGB4874	0	0	0	0	0	3.36538e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__GGB9342_SGB14306.t__SGB14306	0	0	2.20043e-05	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__GGB9694_SGB15204.t__SGB15204	0	7.45842e-06	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Klebsiella_pneumoniae.t__SGB10115	0.000231409	0.000148278	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Klebsiella_quasipneumoniae.t__SGB10112	0	4.29116e-05	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Oscillibacter_sp_ER4.t__SGB15254	0	4.4715e-06	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Phocaeicola_vulgatus.t__SGB1814	0	7.53974e-06	0	0	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Roseburia_faecis.t__SGB4925	0	0	0	0	0	1.74385e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	3.4125e-05	0	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	0.000107732	2.84669e-05	6.40679e-05
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	2.19262e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	3.87317e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	1.24567e-05	3.44206e-05	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	0.00010593	7.57676e-05	6.12399e-05	4.42469e-05	0.000128778	7.32967e-05
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	6.629e-05	4.13148e-05
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Collinsella_intestinalis.t__SGB14741	0	0	0	3.66243e-05	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__GGB9345_SGB14311.t__SGB14311	0	8.70117e-06	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__GGB9708_SGB15234.t__SGB15234	0	3.92283e-05	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Klebsiella_pneumoniae.t__SGB10115	0.000126362	0.00010706	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Klebsiella_quasipneumoniae.t__SGB10112	0	8.15355e-06	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Oscillibacter_sp_ER4.t__SGB15254	0	1.11191e-05	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	6.38799e-05	4.60615e-05	4.75542e-05	0	4.46087e-05	6.02701e-05
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)|unclassified	3.36868e-05	0	2.75573e-05	0	0	7.79389e-05
PWY-822: fructan biosynthesis|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	8.11124e-06	2.44711e-05	0
PWY-822: fructan biosynthesis|unclassified	0	0	2.66985e-05	1.21304e-05	0	6.36201e-05
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	6.06097e-05	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Escherichia_coli.t__SGB10068	0	0	4.67706e-05	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Klebsiella_pneumoniae.t__SGB10115	0.000111396	9.00528e-05	0	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.17889e-05	0	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	2.75577e-05	2.33423e-05	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	4.5442e-05	3.91844e-05	0	0	0	0
PWY-922: mevalonate pathway I (eukaryotes and bacteria)|unclassified	0	0	0	1.31261e-05	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	2.73124e-05	4.70505e-05	3.37768e-05
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	5.66813e-05	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Bifidobacterium_longum.t__SGB17248	0	0	0	1.96244e-05	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	0.000174112
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Coprococcus_comes.t__SGB4577	0	0	0	0	2.63682e-05	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Escherichia_coli.t__SGB10068	0	0	4.77173e-05	0	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Eubacterium_rectale.t__SGB4933	0	0	0	0	1.46112e-05	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Klebsiella_pneumoniae.t__SGB10115	0.00012666	9.43858e-05	0	0	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Klebsiella_quasipneumoniae.t__SGB10112	0	9.42108e-06	0	0	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	1.81992e-05	1.6174e-05	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	1.64802e-05	0	3.13235e-05	0	1.54945e-05	6.27313e-05
PWY0-1061: superpathway of L-alanine biosynthesis|s__Akkermansia_muciniphila.t__SGB9226	0	0	4.49413e-05	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	5.12503e-05	3.60963e-05	4.12964e-05
PWY0-1061: superpathway of L-alanine biosynthesis|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	6.77283e-05	1.40614e-05	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Bifidobacterium_longum.t__SGB17248	0	0	0	0	0	1.21713e-05
PWY0-1061: superpathway of L-alanine biosynthesis|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	9.37561e-05
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_faecis.t__SGB4820	0	0	0	9.59558e-06	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_massiliensis.t__SGB4826	0	0	0	1.91734e-05	1.41902e-05	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_obeum.t__SGB4811	0	0	0	2.01325e-05	4.04775e-05	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_sp_MSK_20_85.t__SGB4828	0	0	0	0	6.90532e-06	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_wexlerae.t__SGB4837	0	0	0	0.000106092	2.09909e-05	4.48808e-05
PWY0-1061: superpathway of L-alanine biosynthesis|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	5.36703e-05	5.58948e-05
PWY0-1061: superpathway of L-alanine biosynthesis|s__Coprococcus_comes.t__SGB4577	0	0	0	0	2.47677e-05	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	9.75805e-05	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	0.000118099	8.25828e-05	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.50315e-05	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	3.93631e-05	1.74561e-05	5.38321e-05
PWY0-1061: superpathway of L-alanine biosynthesis|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	1.47218e-05	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	6.14924e-05	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	0	2.73088e-05	0
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	4.42587e-05	2.81328e-05	2.57867e-05	3.19109e-05	4.05618e-05	5.26541e-05
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|s__Akkermansia_muciniphila.t__SGB9226	0	0	3.6145e-05	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	7.19087e-05	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	0.000105046	8.0566e-05	0	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.017e-05	0	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|unclassified	1.54408e-05	0	0	1.98468e-05	0	0
PWY0-1261: anhydromuropeptides recycling I|s__Escherichia_coli.t__SGB10068	0	0	7.75289e-05	0	0	0
PWY0-1261: anhydromuropeptides recycling I|s__Klebsiella_pneumoniae.t__SGB10115	0.000169648	0.000146768	0	0	0	0
PWY0-1261: anhydromuropeptides recycling I|s__Klebsiella_quasipneumoniae.t__SGB10112	0	9.91666e-06	0	0	0	0
PWY0-1261: anhydromuropeptides recycling I|unclassified	2.48528e-05	1.04692e-05	9.81107e-06	0	0	2.33165e-05
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|s__Escherichia_coli.t__SGB10068	0	0	7.3029e-05	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|s__Klebsiella_pneumoniae.t__SGB10115	0.000203456	0.000156885	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|s__Klebsiella_quasipneumoniae.t__SGB10112	0	1.60568e-05	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|unclassified	3.77413e-05	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Blautia_faecis.t__SGB4820	0	0	0	2.05022e-05	2.85106e-06	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Blautia_massiliensis.t__SGB4826	0	0	0	1.25269e-05	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Blautia_obeum.t__SGB4811	0	0	0	9.35218e-06	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Collinsella_intestinalis.t__SGB14741	0	0	0	2.13414e-05	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Coprococcus_comes.t__SGB4577	0	0	0	0	1.92125e-05	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	2.0352e-05	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Dorea_longicatena.t__SGB4582	0	0	0	0	5.44915e-06	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	1.26957e-05	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Escherichia_coli.t__SGB10068	0	0	7.8143e-05	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	1.89648e-05	0	1.1948e-05
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__GGB3304_SGB4365.t__SGB4365	1.25045e-05	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__GGB3304_SGB4367.t__SGB4367	0	0	8.52853e-06	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__GGB9059_SGB13976.t__SGB13976	0	1.75023e-05	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__GGB9708_SGB15234.t__SGB15234	2.79498e-05	6.98833e-05	5.10346e-05	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Klebsiella_pneumoniae.t__SGB10115	0.000173607	0.00011365	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Klebsiella_quasipneumoniae.t__SGB10112	0	9.48017e-06	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	2.6147e-05	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	7.20946e-05	2.75181e-05	3.54253e-05
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	2.04274e-05	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	1.81437e-05	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	1.79676e-05	2.08106e-05	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified	6.21193e-05	4.45504e-05	2.86416e-05	4.84898e-05	0.000105076	8.27786e-05
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	8.56087e-05	1.33356e-05	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Blautia_faecis.t__SGB4820	0	0	0	2.08473e-05	2.15452e-05	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Blautia_massiliensis.t__SGB4826	0	0	0	1.59884e-05	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Blautia_obeum.t__SGB4811	0	0	0	2.94532e-05	3.13501e-05	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Blautia_wexlerae.t__SGB4837	0	0	0	0.000162641	1.08383e-05	8.21025e-05
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Collinsella_intestinalis.t__SGB14741	0	0	0	4.40999e-05	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Coprococcus_comes.t__SGB4577	0	0	0	0	2.05402e-05	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	1.30747e-05	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Dorea_longicatena.t__SGB4582	0	0	0	0	5.90294e-06	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	9.8081e-06	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Escherichia_coli.t__SGB10068	0	0	6.85081e-05	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	1.67007e-05	0	1.54289e-05
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Faecalibacterium_prausnitzii.t__SGB15316	0	0	0	0	0	8.9621e-06
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Faecalibacterium_prausnitzii.t__SGB15318	0	0	0	0	6.02056e-06	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Fusicatenibacter_saccharivorans.t__SGB4874	0	0	0	0	0	3.72947e-05
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB3304_SGB4365.t__SGB4365	1.38541e-05	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB3304_SGB4367.t__SGB4367	0	0	9.66319e-06	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9059_SGB13976.t__SGB13976	0	2.75383e-05	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9342_SGB14306.t__SGB14306	0	0	3.77203e-05	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9345_SGB14311.t__SGB14311	0	1.13309e-05	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9602_SGB15028.t__SGB15028	1.44482e-05	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9699_SGB15216.t__SGB15216	0	0	5.73402e-06	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9708_SGB15234.t__SGB15234	1.30994e-05	5.22034e-05	4.41878e-05	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9760_SGB15374.t__SGB15374	0	0	1.66737e-05	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Gemmiger_SGB15295.t__SGB15295	0	0	9.00763e-06	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Klebsiella_pneumoniae.t__SGB10115	0.000157423	0.000151315	0	0	0	0
