# Pathway HUMAnN v4.0.0.alpha.1	C1	C2	C3	Y1	Y2	Y3
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	20.8405660720	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	36.8139383083	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	12.2148387006	32.7163757453	0
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	133.4057982609	91.4079816511	71.1543621287	43.3876280201	122.4019812207	73.1530935073
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	338.0762177371	249.7585026511	149.5825619842	58.4229375693	336.4401327750	317.2820630954
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	63.0077691729	41.2339172221
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Collinsella_intestinalis.t__SGB14741	0	0	0	35.9130540333	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__GGB9345_SGB14311.t__SGB14311	0	10.4973122357	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__GGB9708_SGB15234.t__SGB15234	0	47.3260090462	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Klebsiella_pneumoniae.t__SGB10115	159.1377650189	129.1599444100	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Klebsiella_quasipneumoniae.t__SGB10112	0	9.8366519614	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|s__Oscillibacter_sp_ER4.t__SGB15254	0	13.4143895631	0	0	0	0
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	80.4492426096	55.5698007404	55.2530014306	0	42.3999938061	60.1519946908
PWY-8188: L-alanine degradation VI (reductive Stickland reaction)	0	0	0	0	47.1984321290	18.1356158327
PWY-8189: L-alanine degradation V (oxidative Stickland reaction)	0	0	0	0	47.1984321290	18.1356158327
PWY-8190: L-glutamate degradation XI (reductive Stickland reaction)	53.9479675805	14.1146790967	0	0	0	0
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	250.4661169115	269.4547184727	217.0375859837	0	0	179.9697895219
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)|unclassified	42.4246240738	0	32.0186797479	0	0	77.7862522481
PWY-822: fructan biosynthesis	0	0	31.0209107075	19.8485638713	23.2594804120	63.4954644811
PWY-822: fructan biosynthesis|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	7.9537237889	23.2594804120	0
PWY-822: fructan biosynthesis|unclassified	0	0	31.0209107075	11.8948400824	0	63.4954644811
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	427.0113304197	373.2048475680	324.0044117166	201.2286768488	239.3740037180	143.8868378748
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	57.6087490524	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Escherichia_coli.t__SGB10068	0	0	54.3424951586	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Klebsiella_pneumoniae.t__SGB10115	140.2903742140	108.6419552360	0	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Klebsiella_quasipneumoniae.t__SGB10112	0	14.2224222344	0	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	27.0225131800	22.1865177159	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	57.2288410982	47.2731011248	0	0	0	0
PWY-922: mevalonate pathway I (eukaryotes and bacteria)	0	0	0	18.7067685350	12.2178376350	0
PWY-922: mevalonate pathway I (eukaryotes and bacteria)|unclassified	0	0	0	12.8711531562	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	357.7357097891	264.4691679351	158.5975706669	371.6960304800	289.7121233025	561.0959850437
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	26.7820138758	44.7208964589	33.7106741610
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	55.5805559853	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Bifidobacterium_longum.t__SGB17248	0	0	0	19.2433335188	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	173.7710082888
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Coprococcus_comes.t__SGB4577	0	0	0	0	25.0626288679	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Escherichia_coli.t__SGB10068	0	0	55.4425468978	0	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Eubacterium_rectale.t__SGB4933	0	0	0	0	13.8877409481	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Klebsiella_pneumoniae.t__SGB10115	159.5139625373	113.8693831980	0	0	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Klebsiella_quasipneumoniae.t__SGB10112	0	11.3658312806	0	0	0	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	17.8457616316	15.3731803817	0
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	20.7549094769	0	36.3946643602	0	14.7273035454	62.6083901448
PWY0-1061: superpathway of L-alanine biosynthesis	313.0610854703	319.4385918555	248.7334786730	512.7739776891	525.3501810899	510.9419283432
PWY0-1061: superpathway of L-alanine biosynthesis|s__Akkermansia_muciniphila.t__SGB9226	0	0	52.2170810891	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	50.2549990559	34.3090387659	41.2154844655
PWY0-1061: superpathway of L-alanine biosynthesis|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	66.4129969484	13.3652105268	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Bifidobacterium_longum.t__SGB17248	0	0	0	0	0	12.1474449929
PWY0-1061: superpathway of L-alanine biosynthesis|s__Bifidobacterium_pseudocatenulatum.t__SGB17237	0	0	0	0	0	93.5724651294
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_faecis.t__SGB4820	0	0	0	9.4092404386	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_massiliensis.t__SGB4826	0	0	0	18.8010779222	13.4876042161	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_obeum.t__SGB4811	0	0	0	19.7414939555	38.4733198785	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_sp_MSK_20_85.t__SGB4828	0	0	0	0	6.5634148870	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Blautia_wexlerae.t__SGB4837	0	0	0	104.0312961567	19.9515760292	44.7929067385
PWY0-1061: superpathway of L-alanine biosynthesis|s__Collinsella_aerofaciens.t__SGB14535_group	0	0	0	0	51.0129270564	55.7852758299
PWY0-1061: superpathway of L-alanine biosynthesis|s__Coprococcus_comes.t__SGB4577	0	0	0	0	23.5413583944	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	113.3783506836	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	148.7313231877	99.6300001244	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	18.1343497707	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	38.5986987442	16.5918312817	53.7266707141
PWY0-1061: superpathway of L-alanine biosynthesis|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	13.9928355192	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	58.4476932045	0
PWY0-1061: superpathway of L-alanine biosynthesis|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	0	25.9566805341	0
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	55.7386606891	33.9400816176	29.9614757652	31.2912203613	38.5534706027	52.5509815471
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	171.6033331544	206.0879075148	130.5651373261	25.5818472512	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|s__Akkermansia_muciniphila.t__SGB9226	0	0	41.9967528069	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|s__Escherichia_coli.t__SGB10068	0	0	83.5504433894	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|s__Klebsiella_pneumoniae.t__SGB10115	132.2928160235	97.1968746358	0	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|s__Klebsiella_quasipneumoniae.t__SGB10112	0	12.2693648899	0	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|unclassified	19.4459020945	0	0	19.4614007207	0	0
PWY0-1261: anhydromuropeptides recycling I	346.9942922788	252.9720444257	210.0119426163	39.6652478531	67.6671310030	30.4983667930
PWY0-1261: anhydromuropeptides recycling I|s__Escherichia_coli.t__SGB10068	0	0	90.0805100790	0	0	0
PWY0-1261: anhydromuropeptides recycling I|s__Klebsiella_pneumoniae.t__SGB10115	213.6516917843	177.0648601596	0	0	0	0
PWY0-1261: anhydromuropeptides recycling I|s__Klebsiella_quasipneumoniae.t__SGB10112	0	11.9637098666	0	0	0	0
PWY0-1261: anhydromuropeptides recycling I|unclassified	31.2992411042	12.6303668742	11.3994347293	0	0	23.2708358200
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	321.2270461257	237.4274508179	97.1816695161	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|s__Escherichia_coli.t__SGB10068	0	0	84.8520626561	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|s__Klebsiella_pneumoniae.t__SGB10115	256.2291082119	189.2704865460	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|s__Klebsiella_quasipneumoniae.t__SGB10112	0	19.3713271489	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|unclassified	47.5307151391	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	485.2869508902	444.8682104278	360.0199550339	523.5406123449	395.1370467176	350.3385079760
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Blautia_faecis.t__SGB4820	0	0	0	20.1040783733	2.7098921025	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Blautia_massiliensis.t__SGB4826	0	0	0	12.2836621237	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Blautia_obeum.t__SGB4811	0	0	0	9.1705588149	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Collinsella_intestinalis.t__SGB14741	0	0	0	20.9269936732	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Coprococcus_comes.t__SGB4577	0	0	0	0	18.2612378637	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	19.3443259610	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Dorea_longicatena.t__SGB4582	0	0	0	0	5.1793508391	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	12.0671315748	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Escherichia_coli.t__SGB10068	0	0	90.7939933219	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	18.5964956179	0	11.9245946946
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__GGB3304_SGB4365.t__SGB4365	15.7480150186	0	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__GGB3304_SGB4367.t__SGB4367	0	0	9.9092612270	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__GGB9059_SGB13976.t__SGB13976	0	21.1151899729	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__GGB9708_SGB15234.t__SGB15234	35.1995052588	84.3089213330	59.2968428137	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Klebsiella_pneumoniae.t__SGB10115	218.6370695977	137.1107329157	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Klebsiella_quasipneumoniae.t__SGB10112	0	11.4371137666	0	0	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	25.6392144216	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	70.6945842052	26.1556318090	35.3559206191
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	19.4159539212	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	17.2453614597	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	17.6186362829	19.7802356628	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified	78.2319479863	53.7467830356	33.2785711222	47.5481118755	99.8730234023	82.6164934692
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	471.7033621302	441.1115049343	410.6807244266	631.3037762476	435.5300791782	370.1874069905
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	83.9461678398	12.6753246600	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Blautia_faecis.t__SGB4820	0	0	0	20.4424262268	20.4784030287	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Blautia_massiliensis.t__SGB4826	0	0	0	15.6779149040	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Blautia_obeum.t__SGB4811	0	0	0	28.8811952654	29.7978988497	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Blautia_wexlerae.t__SGB4837	0	0	0	159.4823293275	10.3016429841	81.9416849555
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Collinsella_intestinalis.t__SGB14741	0	0	0	43.2434824243	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Coprococcus_comes.t__SGB4577	0	0	0	0	19.5231549553	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	12.4273707701	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Dorea_longicatena.t__SGB4582	0	0	0	0	5.6106670969	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	9.3224753914	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Escherichia_coli.t__SGB10068	0	0	79.5992059415	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	16.3764130767	0	15.3987256227
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Faecalibacterium_prausnitzii.t__SGB15316	0	0	0	0	0	8.9445438283
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Faecalibacterium_prausnitzii.t__SGB15318	0	0	0	0	5.7224606581	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Fusicatenibacter_saccharivorans.t__SGB4874	0	0	0	0	0	37.2215945159
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB3304_SGB4365.t__SGB4365	17.4476266899	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB3304_SGB4367.t__SGB4367	0	0	11.2276116078	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9059_SGB13976.t__SGB13976	0	33.2229313751	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9342_SGB14306.t__SGB14306	0	0	43.8270641486	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9345_SGB14311.t__SGB14311	0	13.6698290528	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9602_SGB15028.t__SGB15028	18.1958173314	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9699_SGB15216.t__SGB15216	0	0	6.6623308640	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9708_SGB15234.t__SGB15234	16.4971358148	62.9794788233	51.3416072479	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__GGB9760_SGB15374.t__SGB15374	0	0	19.3731386221	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Gemmiger_SGB15295.t__SGB15295	0	0	10.4659211050	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Klebsiella_pneumoniae.t__SGB10115	198.2563237823	182.5499427298	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Klebsiella_quasipneumoniae.t__SGB10112	0	14.2878962973	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	27.8052171368	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	61.2770135252	32.8558104345	49.6074225504
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	19.9980394079	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	15.2370534951	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Ruthenibacterium_lactatiformans.t__SGB15271	7.3589624157	0	0	0	0	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|s__Streptococcus_salivarius.t__SGB8007_group	0	0	0	23.3721178091	18.0240798831	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|unclassified	82.1319116244	69.2000976927	38.0216187932	42.5866814043	83.7862593572	71.9947278252
PWY0-1319: CDP-diacylglycerol biosynthesis II	417.3360205703	350.7502398480	457.1295441456	624.8228006788	543.1283122384	462.4840710684
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Alistipes_communis.t__SGB2290	0	7.4614895972	10.3948950478	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Alistipes_onderdonkii.t__SGB2303	0	0	61.7889009071	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Alistipes_putredinis.t__SGB2318	0	0	37.1909974173	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Alistipes_shahii.t__SGB2295	0	0	28.0150081229	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Anaerobutyricum_hallii.t__SGB4532	0	0	0	14.0477034126	0	48.3438306252
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Anaerostipes_hadrus.t__SGB4540_group	0	0	0	62.3257690440	13.0428338521	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Bifidobacterium_longum.t__SGB17248	0	0	0	12.5777998721	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Blautia_faecis.t__SGB4820	0	0	0	24.3885946015	0	10.7246882592
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Blautia_massiliensis.t__SGB4826	0	0	0	28.1219514945	5.7194949840	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Blautia_obeum.t__SGB4811	0	0	0	44.4938596036	28.5840172144	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Blautia_sp_MSK_20_85.t__SGB4828	0	0	0	0	9.3728784923	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Blautia_wexlerae.t__SGB4837	0	0	0	159.9284462123	18.5106431202	100.1055955315
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Clostridiaceae_bacterium_Marseille_Q4149.t__SGB15091	97.7259913550	10.4680071531	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Coprococcus_comes.t__SGB4577	0	0	0	0	16.1427675995	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Dorea_formicigenerans.t__SGB4575	0	0	0	0	38.1355925308	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Dorea_longicatena.t__SGB4582	0	0	0	23.0883626859	18.8992668032	10.3585707973
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Dorea_sp_AF24_7LB.t__SGB4571	0	0	0	0	22.3806922645	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Escherichia_coli.t__SGB10068	0	0	145.5766065874	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Faecalibacillus_intestinalis.t__SGB6754	0	0	0	34.7855627752	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Faecalibacterium_prausnitzii.t__SGB15318	0	6.0759493671	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Faecalicatena_fissicatena.t__SGB4871	0	0	0	0	14.9106792961	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Fusicatenibacter_saccharivorans.t__SGB4874	0	0	0	0	0	46.7186532756
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Klebsiella_pneumoniae.t__SGB10115	154.6420426241	129.7764807589	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Klebsiella_quasipneumoniae.t__SGB10112	0	13.7865761421	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Ruminococcus_gnavus.t__SGB4584	0	0	0	22.6726661074	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Ruminococcus_sp_AF13_28.t__SGB4834	0	0	0	77.6805108247	21.5147461853	58.7284080030
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Ruminococcus_sp_AF41_9.t__SGB25497	0	0	0	0	9.8933970717	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Ruminococcus_torques.t__SGB4563	0	0	0	0	26.7025808036	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|s__Vescimonas_coprocola.t__SGB15089	0	0	24.6370435548	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|unclassified	106.3000351898	54.6518432699	37.1173123244	0	88.5843397041	68.5139630741
PWY0-1337: oleate &beta;-oxidation	361.6746439111	239.5099498272	123.9728046401	0	0	0
PWY0-1337: oleate &beta;-oxidation|s__Escherichia_coli.t__SGB10068	0	0	96.2076092177	0	0	0
PWY0-1337: oleate &beta;-oxidation|s__Klebsiella_pneumoniae.t__SGB10115	285.9892502083	194.5840466237	0	0	0	0
